id;user_login;created_at;description;display_name;view_count;broadcaster_id
85951854;soldi;2015-03-23T20:17:31.572138Z;Speedrunner/No Hit Runner;Soldi;77979;2
432498637;xkalash972x;2019-04-26T23:15:59.172659Z;⭐JOUEUR Call of duty Warzone /COLD WAR. FORZA HORIZON 4. GTA V. RED DEAD REDEMPTION II. ROCKET LEAGUE. N'hésitez pas à lâchez votre plus beau follow, je vous aime Bordel⭐Pour les dons : https://www.paypal.me/XKALASH972X  Merci de votre soutien 💛;XKALASH972X;5727;2
90707921;crxstalstar;2015-05-10T03:13:17.658959Z;CRYSTAL STAR (SHY!) chicago;CrxstalStar;429;2
42753916;itekalot;2013-04-22T16:11:39.783277Z;Bo2 first room player;iTekAlot;138320;2
126663186;brohan0;2016-06-13T01:49:43.01355Z;We are streaming more often! Playing puzzle games, and music, and Learning modular Synth. ;Brohan0;732;2
448992816;gameplerozzz;2019-07-18T02:48:18.926466Z;La diversión es lo nuestro ;gameplerozzz;694;2
85374204;twm01;2015-03-15T19:17:20.613943Z;Gamer made in Colombia , ps4 ID : vorkath23  ;twm01;857;2
130873765;spsrhs;2016-07-30T12:18:18.795099Z;;빈곤;16105;2
643189910;bettershelf33;2021-01-29T22:39:54.368629Z;5/12 Sons birthday party be on late 1030ish👊 DRIFT COMP COMING SOON JOIN DISCORD;Bettershelf33;694;2
674581904;yuyutteyuyu;2021-04-11T13:43:42.074546Z;ゆゆです☺️飲酒好きまったりゆったり配信してます🕺主にAPEX配信です🔫;yuyutteyuyu;185;2
57148236;kaze64;2014-02-19T02:34:31.501136Z;!Hola! Soy un jugador de Pokémon VGC de Chile. Aquí jugamos Ranked y Amistosos con viewers y entre otras cosas relacionada a Pokémon. Tambien juego Super Mario 64 Speedrun, Mario kart 8 y Smash ultimate. Mis streams suelen ser sobre las 21hrs GMT -4 Espero les guste.;Kaze64;43675;2
42441267;dominatorj;2013-04-14T01:16:18.135241Z;Speedruns. Achievement hunts. (Sometimes drunk) shenanigans with friends.;DominatorJ;42525;2
654662484;flowz_99;2021-02-24T16:51:33.136846Z;Servus Leute, ich bin Flowz aka Patrick. Die Rise is Love, Die Rise is Life;flowz_99;1333;2
183140912;enzo_ve;2017-11-25T07:08:56.071945Z;;enzo_ve;2574;2
198379228;kezaron_;2018-02-25T17:31:34.479799Z;Unlucky ;Kezaron_;6996;2
70935205;shaggybro;2014-09-10T15:45:40.429382Z;Стрим в четверг😉;ShaggyBro;18025;2
140032134;uncle_donut;2016-11-21T06:23:16.321844Z;Welcome motha's and brotha's and cheese wedges. PC, Gamecube, PS3;uncle_donut;3541;2
238749833;hnstlynbdy;2018-07-15T04:15:07.584496Z;27, Brazilian- NY raised || Recently fascinated with Melee. I speedrun MaxPayne2 and some others soon as this capture card wants to work. Feel free to join game or kick back. We have cool people potential!;HnstlyNbdy;1623;2
83332952;bm_biz;2015-02-21T13:19:54.606116Z;My name is Biz. I'm a variety streamer degen homie who's stuck in that Japanese salary man life. ;BM_Biz;2999;2
75836932;rashvashts;2014-11-24T02:00:00.619933Z;Gracias a todos por seguirme ahora en esta nueva aventura después de más de 10 años de desmadre en radio entre otros, habrá gameplays, comentarios y responderé sus preguntas del mundo geek y también estaremos regalando juegos entre otras cosas, espero que el canal sea de su agrado. ;RashVashTS;75417;2
183342190;nana_kuronoma;2017-11-26T16:39:50.066257Z;Aloha! Bin Nana und spreche Deutsch, Englisch und un poco de español. Geil das du vorbei schaust, bleib a bisl und genieß mit meiner Army dem Stream (￣▽￣)ノ Sonst kannst auch mal auf meine Socials glotzen, falls dir mein Fotoshit gefällt →;nana_kuronoma;416535;2
30378845;mrawesomes_neighborhood;2012-05-08T17:55:41.245688Z;Say whats up in chat i like talking to neighbors. I stream every tuesday and friday night. Contact me if you like my stuff. twitter.com/MrawesomesN. Mostly practice dbfz and other fighting games. Youtube mrawesomes neighborhoodAppreciate a follow, and if you want support what i do please subscribe.;MrAwesomes_Neighborhood;4351;2
158964522;daintre;2017-06-04T00:55:09.518723Z;it has been done;daintre;1443;2
228674112;joker76tv;2018-06-04T19:08:35.650748Z;War schon immer der Klassenclown;joker76tv;11113;2
141159627;failmanflo;2016-12-05T19:13:51.225771Z;fehler;FailmanFlo;22461;2
678834366;boybss;2021-04-22T16:15:48.050674Z;;BoyBss;94632;2
550706392;808sandbailey;2020-07-03T16:56:10.640542Z;Speedrunner and Nintendo fan! 18 year old college student (she/her). Currently Running: Mario 64 16/70 starLink to the past 100% Might learn 120 star eventually idkParkour Master old WR holder lmfao;808sAndBailey;998;2
406504746;frostxbytex;2019-01-03T19:52:30.243975Z;Mainly a Super Mario 64 Speedrunner who likes to get good times pls follow and I will be happy;FrostxBytex;5903;2
184108438;dieserhippo;2017-12-02T18:15:42.967819Z;Bin nicht kreativ genug für einen Text🤷🏼‍♂️;dieserHippo;3549;2
129106560;glorystar_hs;2016-07-09T21:38:56.063367Z;즐기는 자;글스;26681;2
488031982;the_panic_mc;2020-01-25T20:03:32.389496Z;I'm a streamer from ND here for a good time. I'm streaming whatever I'm playing at the moment. Feel free to come in and hang out.;the_panic_mc;4823;2
37602361;transcendentblades;2012-11-11T07:05:36.737207Z;Hey guys you can call me whatever you want but prefer Blades. Bad at every game but try my best in all of them. Just trying to make some friends so make sure to say hello! I play whatever I want who knows what it will be.;TranscendentBlades;5858;2
429436657;specialsubstance;2019-04-11T20:33:14.804165Z;Moin und willkommen auf meinem Deich! Mein Name ist Marina, werde aber auch Ina genannt. Ich bin noch ganz neu hier und streame worauf auch immer ich Lust habe. Hol dir Chips und gesell dich dazu :);specialsubstance;1025;2
134431041;rkool21;2016-09-11T02:36:02.756863Z;Speedrunning SMB1....yo-yo’ing....juggling. Let’s build a community and have a great time!!!Join discord if you would like: https://discord.gg/vwbPvSvHqv;rkool21;2657;2
477997430;smokraventv;2019-12-15T17:06:42.297994Z;Retrouve moi sur plusieurs jeux, et viens passer un bon moment !;SMOKRAVENTV;16986;2
460865820;thecilek;2019-09-07T22:35:08.077197Z;Merhabalar,İsmim Nigar ve Azerbaycan/Baküde oturuyorum.Uluslararası ilişkiler ikinci sınıf öğrencisiyim.Oyun oynamaktan zevk alan fakat asla oynayamayan biriyim..Eğer eğlenceli yayın izlemek isterseniz buradayım^^🍓;thecilek;233104;2
183681290;erisis_;2017-11-29T14:13:57.043289Z;I play games and probably yell a lot..;Erisis_;1156;2
603180682;pyrrhonimus;2020-11-03T12:51:13.489371Z;Ich liebe und lebe Spiele und wenn es euch auch so geht, seid ihr hier genau richtig. Freue mich auf Unterstützung, um meinen Kontent für uns aufregend zu gestalten. Versuche jeden Tag von 8-9 Uhr bis mindestens 13 Uhr zu Streamen. Abendstreams teile ich mittels Info oder Twitter mit.  GlG Pyrrho;Pyrrhonimus;5689;2
444565312;wavywamzz;2019-06-28T08:59:16.606485Z;Hey! I’m WavyWam and I stream a lot of games here and games that I enjoy, Make sure to tune in into my streams! ;WavyWamzz;809;2
28531566;strawberrycustard522;2012-02-26T12:25:23.279765Z;Mijn naam is Dennis en ik ben een gamer!;strawberrycustard522;22605;2
60768897;simplyjojo;2014-04-13T05:25:55.323399Z;I eat sushi everyday;SimplyJojo;173958;2
441719253;cassbeplayin;2019-06-13T21:50:53.043421Z;Just ya average girl that wants to play games. Youtube: Cassbeplayin Instagram: Cassbeplayin ;cassbeplayin;13589;2
236936406;frankienep2unes;2018-07-07T22:33:44.431505Z;DJ/MC, gamer. I am a variety streamer because as they say, variety is the spice of life, and I'm one spicy MF. I encourage you to follow, like, subscribe, and share my projects with others if you like to have fun! All my socials (IG, FB, SC, MixCloud, SoundCloud, etc.) = frankieNEP2UNES;frankieNEP2UNES;2954;2
105843555;veproduction;2015-11-01T07:08:38.060723Z;Streaming company from Las Vegas, NV;VEProduction;5825;2
88208039;eaiimaka;2015-04-11T06:06:05.56264Z;E ai povo! Me chamo Aline Figueiredo, mais conhecida como Maka... Aqui a live é de gameplay criminosa mas com o melhor chat da twitch. Sinta-se a vontade pra colar com a gente e fazer parte dos meus docinhos ♥;EaiiMaka;1408322;2
40611248;raineyfox;2013-02-22T21:04:56.705514Z;I play games, talk weeb, get real, and vibe. Sup.;raineyfox;11687;2
530561595;light_s21;2020-05-14T15:40:40.591972Z;Hi! ;Light_S21;33706;2
106320377;grumanik;2015-11-06T23:13:59.742666Z;;Grumanik;8582;2
50174214;phoes;2013-10-14T18:52:07.125395Z;Hi! My name is Phoes (she/her) and I stream mostly Nintendo games, MMOS, and Rpgs and sometimes draw! Sit back, relax, and enjoy my 3D face. ;Phoes;5966;2
115122941;toonk_;2016-02-07T14:13:36.770522Z;I speedrun Super Mario Odyssey and play Pokemon from time to time :] Avatar and emotes by candyybee1 on twitter!;toonK_;2150;2
71568075;rosegoldgamingg;2014-09-20T06:01:12.092233Z;My name is Amber, and I play video games.;RoseGoldGamingg;1006;2
50135480;noreg20;2013-10-13T18:35:50.41269Z;Hi ! 我是99熊，遊玩類型廣泛，主要是走劇情遊戲或推廣一些小遊戲，曾接過動森服裝繪圖委託，可在推特看到相關作品，喜歡邊玩遊戲邊跟觀眾聊天，劇情遊戲沒跑完一定只是我太忙而已(?)，有興趣可以到YT頻道觀看 !;99熊;107387;2
24660818;thekazshow;2011-09-08T23:02:51.54353Z;howdy;thekazshow;32470;2
172446105;nab_tw;2017-09-01T22:36:14.82263Z;;NAB_TW;1024;2
546970558;daprodag8830;2020-06-23T11:17:28.813653Z;Yo what's up this ya boi Da Proda G. I used to stream Alot on Mixer but because of the shutdown I decided to come over to Twitch...instead of just stop streaming altogether. I like to play Fighting Games mostly but I do play other kinds of games as well.  I hope you enjoy the Streams. Thanks;daprodag8830;2150;2
445828340;zenimarkofficial;2019-07-04T11:19:32.18219Z;20 Year old trying to get into speedrunning! Playthroughs of other games sometimes.;ZenimarkOfficial;18670;2
577059240;razzoce;2020-09-02T11:24:09.668033Z;English COD player teaching his Aussie mates how its done;RazzOCE;1158;2
223792994;noctwoo;2018-05-17T13:02:02.691613Z;;NocTwoo;8332;2
461846425;dom_ssb;2019-09-11T20:31:30.382916Z;Smash Bros player and music enthusiast. I like to stream my favorite games when I get the chance! You can also find me on YouTube as T3 DOM.;DOM_ssb;31433;2
133067001;brulieur;2016-08-24T21:23:03.437617Z;Celeste casual playthroughs;brulieur;1787;2
113475023;ju_rock;2016-01-21T23:09:26.384731Z;I am Ju, a Super Smash Bros player from AZ, USA. I main Kirby with my GSP currently ranging between 7.6m and 8.3m. Super Smash Brothers Ultimate is the main game I play during my scheduled times but I do enjoy streaming other games outside of my current schedule. Thank you for visiting my channel.;ju_rock;4450;2
199639955;andeebeard;2018-03-01T13:52:14.89246Z;Variety Streamer | Family Man | Bearded Fool;AndeeBeard;46109;2
50369646;heltic_;2013-10-19T12:08:49.091136Z;"Hello People! My name is Conor, but I go by ""Heltic"" online. I Stream pretty regularly and hope to start streaming full time. I mainly play multiplayer games whilst streaming but do play the odd story driven game now and again.";Heltic_;18251;2
557291874;alvarocksumano;2020-07-22T03:36:40.716331Z;"Hola, que tal! Mi primer consola fue un Super Nintendo! Me gustan los juegos y sagas de Horror. Juego con mis bro´s Fortnite, Power ranger, Dragon ball, Among us; Me gustan los RPG´S como Final Fantasy, Kingdom Hearts, Xenoblade Chronicles. Crecí con sagas como Zelda, Metroid! Únete! ";AlvarockSumano;2508;2
432413347;mrphoenixfr1;2019-04-26T13:42:55.343331Z;"Je streame généralement le plus souvent le matin aux alentours de 10h le Weekend, il se peut que dans la semaine un live improvisé soit à l'honneur. N'hésitez pas à venir checkez, au cas où, si cela vous va appuyer sur ""Follow"" pour soutenir la chaîne.";MrPhoenixFR1;4872;2
410476174;galaxy_breaker01;2019-01-18T22:25:54.535344Z;Ps4 player italiano che porta Dragon ball Fighterz 🎮;galaxy_breaker01;485;2
109560801;ssl6693;2015-12-15T09:34:08.441269Z;;젝세;121965;2
74364989;emblamkeeper;2014-11-03T02:11:08.283118Z;I like Games :DFight games, adventure games, RPGS, platformers, action, shooters like em all (cepts sports, screw 'em)Play with friends and viewers ;EmBlamKeeper;38654;2
536223478;xsabitotv;2020-05-27T12:28:26.29538Z;Gaming, Chatting & Sportstalks!                                                     Servus Leute & willkommen auf meinem Kanal! Ich spiele gerne Videospiele und habe eine Leidenschaft im Streamen gefunden. Zudem rede ich gerne über Fußball und auch andere Sportarten mit euch! ;XsaBitoTV;3813;2
153999084;opheliaup;2017-04-20T13:43:04.335089Z;Ophelia Up is the demon from your sweetest nightmares! Gracing Twitch every Tuesday, Thursday, and Saturday, she brings you cheeky humor, fierce looks, and a true variety of game content. What she lacks in brain cells she makes up for in cup size!;OpheliaUp;40613;2
120394581;ninjazane7474;2016-03-30T18:00:55.105279Z;Variety Streamer. I normally stream SMO and LEGO Dimensions Speedruns, but I also like to stream other Xbox, Playstation, and Switch games. I am also a big Nintendo and LEGO Game Fan! 19 years old.;Ninjazane7474;6516;2
51534926;odme_;2013-11-14T22:58:15.582489Z;I speedrun Mario games.;Odme_;138421;2
74025098;whiteline7;2014-10-29T23:11:20.087617Z;Just a nerd who plays games and fails miserably a good portion of the time. ;Whiteline7;6590;2
113082708;dunklegend;2016-01-17T18:55:25.450927Z;When you stop believing you stop achieving. Check out the other fellas in the Dream Team! @TeeCee_ | @Dat_Dude_JB23 | @GodCache ;DunkLegend;7446;2
26670841;dyxon;2011-12-09T21:27:08.304502Z;🦕Good Amici Morning! Welcome to the DAILY DYXON! Your favourite British geezer playing a variety of games every single day 9am-11am BST, 3pm BST or 7pm BST! Have a lovely! 🤓❌  🟡POSITIVITY NOT NEGATIVITY🟡FORWARDS NOT BACKWARDS🟡FRIENDS NOT ENEMIES🟡;DYXON;33496;2
566119007;shinymorgana;2020-08-12T13:45:45.158155Z;Dutch Streamer. Playing Pokemon Games (Nuzlockes), Ps4, Switch and PC games. ;ShinyMorgana;1310;2
160803457;doomnymph;2017-06-20T05:11:39.499774Z;Doom Doomy Doom Doom -- Maybe you saw my Castle in ACNH -- Maybe you saw some of my emotes -- Maybe you are a friend from real life or other streams -- Any which way  Welcome!! ^_^ ;DoomNymph;10314;2
55234902;fable_of_time;2014-01-19T02:49:15.940348Z;;Fable_of_time;2735;2
434995676;lemaitredumasque;2019-05-10T20:14:17.137865Z;"L'après-midi à partir de 14h, c'est Nintendo (Mario Kart 8, Mario 64, Smash Bros...) et les soirs après 20h on Chill avec des Amis ;)";LeMaitreDuMasque;1676;2
26588335;itspullup;2011-12-05T06:12:41.771355Z;90’s Baby Going Crazy \ Pullup Game Strong \ Aspiring Full Time Gamertainer;ITSPULLUP;1029;2
155637966;wowowww0;2017-05-03T16:32:07.923575Z; 아룡하세용!! 즐거운 긍정워치 원츄☆;우기잉;613416;2
106452528;dracodard_;2015-11-07T22:20:38.549794Z;Salut, bienvenue a toi.Je vous propose du gaming, de la création et du papotage :) Fan de Warcraft, de jeu de société/vidéo et de craft en tout genre.;Dracodard_;871;2
53410880;larastreams;2013-12-17T18:37:55.698711Z;🌟Heyo, ich bin Lara. Eine deutsche Sprecherin, die Memes, Spiele und Cartoons mag. Hier spiele ich viel Nintendo und Indiekram! Außerdem hab ich ne Katze die Nugget heißt. 🌟;LaraStreams;7759;2
192517905;jeffcompass;2018-01-24T05:33:08.45862Z;After many years of YouTube, I am now trying live-streaming and speedrunning. Come by and say hi!;JeffCompass;13252;2
195761869;bombaleylo__;2018-02-10T22:53:32.501733Z;скдыщ все узнавать в чате;bombaleylo__;7426;2
158446650;ricrexx;2017-05-31T02:17:31.167857Z;LETS GOOO;Ricrexx;6117;2
247661782;nfiander;2018-08-13T16:54:11.713427Z;What do you do when you are unemployed and there is a pandemic ? Game !;NfIander;5090;2
407681725;skwigg_;2019-01-07T21:49:39.026419Z;Coucou, moi c'est Skwigg, j'ai 25 ans et je streame du lundi au vendredi en journée, et parfois de façon complètement random. Parfois je fais du try hard, parfois pas :) ;Skwigg_;1950;2
630000706;dampfsigi;2021-01-02T19:21:51.160149Z;garantiert ein dampfendes Spielerlebnis ;DampfSigi;8973;2
140723745;yazzzleberry;2016-11-30T05:22:50.957379Z;Hai ! I’m Yaz! |Welcome to the lit section of Twitch! |Ramen enthusiast 💕| #BerryFam | Varity Stweeema ❤;Yazzzleberry;192719;2
41041797;alexlima;2013-03-06T13:14:33.267388Z;I stream sometimes;alexlima;1499;2
113607013;lesspainlv;2016-01-23T09:23:10.548782Z;Hello, my name is Eddie, i am the man who speaks in broken English and love playing games, a lot of games. Im not good at them, but who cares as long as you having good time. You guys are more then welcome to join me and play together or just stop by and chill in chat. See you on the stream.  ;lesspainlv;9666;2
81522133;faqbit4;2015-02-01T13:35:53.044971Z;;FAQbit4;2668;2
271083389;truestoner1420;2018-10-31T05:35:09.456917Z;🔱420 FOLLOWER GIVEAWAY🔱HIGH INTENSITY💣HIGH OCTANE⚠️ HIGH IN GENERAL🍁What’s going on and thank you for stopping by. I may bite but lets hang in chat 🔥I go bang for @teampsych 🎮 🙏🏼Twitch affiliate🙏🏼;truestoner1420;2559;2
493537937;blblbl_tv;2020-02-19T13:45:58.422722Z;;Blblbl_TV;10088;2
63144757;akanicholascage;2014-05-25T17:45:02.603331Z; I am not a demon. I am a lizard, a shark, a heat-seeking panther. I want to be Bob Denver on acid playing the accordion. We do LONG streams here. Always. Be. Caging.;akaNicholasCage;20470;2
111902993;cptncelly;2016-01-06T20:29:20.564853Z;What's up ya beauty's. My names Blake. Thanks for checking out the stream! I stream a variety of games, I love to make people laugh, create funny content and have fun playing games along the way! I hope you will follow as we build a fun community! love ya beauty's :) - CptnCelly;CptnCelly;2022;2
72688959;xequalized;2014-10-08T20:53:46.451636Z;Hey, I’m Tobi :);xEqualized;27538;2
238901397;topkitty3000;2018-07-15T20:39:25.902553Z;Live for the Laughs;TopKitty3000;4907;2
514461746;poolshark729;2020-04-15T08:07:49.567876Z;YERBA MATE FUEL Direct INJECT //  50 follows = pizza party raffle ... Join the DUMPY THiCC Cali CREW;poolshark729;644;2
146142538;utekirkalti;2017-01-27T16:14:54.487627Z;Hayatım yok sadece yaşıyorum ;UTEKIRKALTI;16667;2
494198672;milvaky;2020-02-21T21:42:43.330589Z;;Milvaky;16641;2
638501090;iiizeroheroiii;2021-01-19T12:02:40.194785Z;"Just your average bloke trying to brighten up your day in the only way I know how - ""gaming and laughter"" ";iiizeroheroiii;715;2
64304645;giuliaisonfire;2014-06-13T20:28:57.507794Z;Sono Francesco Guarracino formatore ed esperto nel Mondo dell'Ecommerce.Mi sono sempre chiesto se e' possibile creare una community dove oltre a condividere la passione per i videogame posso insegnare come lavorare nel complesso mondo del digitale offrendo pero' gli strumenti per iniziare. Si parte!;Giuliaisonfire;4435;2
74897323;artichydra;2014-11-10T13:48:03.394133Z;YURRRRRRRR - What it DOO ?  I'm here to vibe and show you My life and The shenanigans I get into With some Dopee Friends! You'll mainly catch me being sweaty on Apex and Call of Booty but we like variety. Welcome into the Mayhem and follow the Squad!!!!!;ArticHydra;3714;2
637816301;nora_lity;2021-01-17T19:15:42.612832Z;Hey toi, oui toi ! Bienvenue sur ma chaîne ! 😻 J'aime jouer, partager mais aussi sortir. Lors de mes sorties, je t'emmène avec moi pour découvrir la Suisse ! Alors je te souhaite bien du plaisir ici, on est juste là pour le fun et passer un bon moment 🐒;Nora_lity;5466;2
224301864;derherrjupp;2018-05-19T07:36:56.666161Z;Herzlich Willkommen,der Pastor wird Ihnen mindestens 2 mal pro Woche Predigen.Lasst euch taufen  (Follow) und werft ein paar almosen in den Klingelbeutel.Nähere Info bei Twitter !!!Gezockt wird erstmal hauptsächlich von der Switch ;DerHerrJUPP;1423;2
136489679;raspacho;2016-10-07T19:35:15.109967Z;Jugador de Destiny 2, Hunter Main and i hate titans.Valorant: Reyna, Kill Joy, Sage y Omen son los que juego principalmente...Jugador de juegos casuales FPS principalmente;Raspacho;7433;2
142738415;dere1023;2016-12-24T10:30:15.193729Z;교육적인방송, 교양있는방송, 가족들과 함께 보는방송을 추구하는  종합 뭐지?스트리머 데레입니다. ;데레_;11580;2
110724197;hobo_chase;2015-12-28T00:27:27.897937Z;Not a real hobo. Maybe paid actor.;hobo_chase;58809;2
89638403;tng_cire;2015-04-26T21:52:49.8028Z;22 years of mistakes in the making leading up to this. I draw, play games and sleep! Remember to take care of yourself before taking care of others! ;TNG_Cire;2449;2
118002993;lincegalactico;2016-03-06T18:30:00.88661Z;hola hago stream;lincegalactico;678;2
118751342;xg_minimum;2016-03-14T20:22:21.586804Z;I make comedy videos;xG_minimum;3405;2
598053373;tron_ia;2020-10-20T18:41:39.271835Z;Spaß, Action und Spannung, nur hier einzigartig zu erleben, irgendwas wird auch gezockt. Mit Charme, Witz und ohne Plan von Gaming, so kennt man mich. ;Tron_ia;8346;2
638147703;gokorant;2021-01-18T15:50:02.209335Z;Adam ya adam geldi adam;gokorant;1174;2
426643999;dr_tete;2019-03-29T19:48:19.345729Z;Anlatmaya gerek yok görüyorsunuz.;dr_tete;55610;2
95267609;saltssbm;2015-07-05T00:17:46.488185Z;Smasher for 404 Teams | 1st in Houston | 10th in Texas | Buy from Yuse Customs | Twitter @Rennie0009;SaltSSBM;631;2
662716094;benno_benson;2021-03-15T19:24:24.816914Z;Twitch Prime ist kostenlos;benno_benson;649;2
49481359;n3crotv;2013-09-26T23:10:13.889693Z;Moin ich heiße Manuel (29) & bin Gelegenheit´s Streamer, ich arbeite 6 Tage in der Woche auf Nachtschicht. Dennoch würde ich mich freuen wenn du einen Follow hier lässt, und manchmal vorbei schaust, und wir einfach ein wenig schnacken können, Oder was Daddeln.;N3croTV;5238;2
26177997;maplemage;2011-11-16T05:10:30.075524Z;i play da games, main ZSS in Ultimate and Corrin/Byleth secondary.;Maplemage;2097;2
477932254;franckbrce;2019-12-15T07:59:55.864648Z; Forza Horizon 4. , Sniper elite 4;franckbrce;5615;2
674747066;gedhaze;2021-04-11T20:41:17.945082Z;Obscure with haze, not knowing what's up or down some days!;GedHaze;2037;2
81393327;rockomano;2015-01-31T09:41:13.726169Z;Hola !! Juego mal pero me divierto mucho, ven y unete a la fiesta rockstar! \m/;rockomano;15969;2
412439812;jetalix;2019-01-26T21:43:07.895546Z;Hi im Jetalix im 30 yo from France and im a last of us and last of us part II speedrunner;jetalix;14695;2
485742278;perpetualrezurrection;2020-01-15T01:18:29.460002Z;I love easy games, I love hard games. I die a lot, but I Never Give Up! I play, Action, Horror, Strategy, RPG's, Simulators, Indies... some of everything! We also do Challenge Runs now, and we're not very good, but damnit they are fun!;PerpetualRezurrection;56006;2
22281489;gopher_p;2011-05-08T02:53:01.352773Z;Old fogey. Variety gamer. Frequently grumpy.;gopher_p;39930;2
122477692;lizly_yuki;2016-04-23T06:49:55.635643Z;Hey, my name is Liz! ❤️ Welcome to my channel. I stream Genshin Impact and Stardew Valley and other Games! I'd love to meet you! ❤️;lizly_yuki;10419;2
144505358;funnynamae;2017-01-11T18:29:11.884284Z;hamburger with pickle letuse chicken zinger and burger bun;funnynamae;3326;2
100969851;markinator_99;2015-08-30T00:48:21.307431Z;I'm here to play Mario and get PBs, and I'm all out of PBs.... wait a minute.;markinator_99;41700;2
168271902;trynagash;2017-08-04T13:36:53.196909Z;Grumpy but friendly guy who mostly plays SoulsBorne and retro games. I also love old movies.;TryNagash;46286;2
116128609;empy_mvc;2016-02-17T16:12:39.034585Z;;Empy_MVC;2465;2
132776821;okpappi;2016-08-21T13:54:36.217419Z;Fox/Falco from Houston that loves melee :p;OkPappi;14447;2
188243251;pisteosaurio;2018-01-01T00:36:14.083407Z;Soy el Pisteosaurio, o también puedes llamarme Rawr, trae tu bebida una botanita y pasa a disfrutar de una buena charla, juegos y cosas random.;PisteoSaurio;3972;2
73154614;calyria;2014-10-16T07:09:50.597832Z;"Carol; Australian, full time cat enthusiast";Calyria;35213;2
168773513;leighuzumaki;2017-08-07T15:58:36.159897Z;Hello, My name Leigh. Professional Gamer. CEO of Smashing my desk and I am so fricking chill;LeighUzumaki;2042;2
563507578;tnngyong;2020-08-06T07:28:19.774892Z;Hi! I'm Ning. I scream in games and when I'm not screaming I cook/bake/sing/talk to my dog Bean. Open to anything fun hehe come have a chat. 日本語もオーケーです;tnngyong;53118;2
92219995;jane_dair;2015-05-29T22:11:03.922696Z;mario gaymer / queen of the dark world;jane_dair;11472;2
125382564;w0mp303;2016-05-29T03:27:49.097813Z;controller modding, melee & switch games.;w0mp303;7445;2
36481346;elfsdevil;2012-09-27T08:49:55.487629Z;Hello there, welcome to Elfy’s Twitch channel. This Elf does the Devil's work! I stream PS+ Monthly games and more! To find out more about me, my affiliate, schedule and socials check down in the panel’s. See you on my next stream! ;ELFSDEVIL;4147;2
179417919;taylorareilly;2017-10-27T20:09:31.574027Z;i play games and stuff but i also make youtube videos;taylorareilly;56702;2
61693610;dj0nk;2014-04-27T02:34:52.2371Z;I stream savestateless playthroughs of SM64 romhacks.;dj0nk;7350;2
128940639;firegoesfast;2016-07-08T08:31:12.660117Z;Hey, i do speedruns;FireGoesFast;8976;2
531532836;mattpas94;2020-05-16T15:50:18.447693Z;I put a timer on during Mario 64 and call them speedruns, sometimes I'll play other stuff.  Ask me about my dogs - they cute. ;mattpas94;5496;2
124970235;nerf_0;2016-05-23T19:33:14.916077Z;A 24/7 automated smash arena community. Whether you are here just for practice, chat, or to work on your competitive smash game. All are welcome! ;nerf_0;183687;2
91172864;transmatic_hydra;2015-05-16T09:25:19.184568Z;Hi, my name is Jordan, I stream for fun. I mostly stream FPS games, and recently any type of Mario, so lets chill and have a good stream.;Transmatic_Hydra;8185;2
31840191;royaume_asgard;2012-07-03T18:47:23.850018Z;;Royaume_Asgard;8216;2
559371978;p4bu3n4;2020-07-28T03:38:32.23973Z;Solo hago stream pa' pasar el rato.;p4bu3n4;1042;2
22219627;acelighter;2011-05-05T16:01:42.780749Z;I like smash;Acelighter;1321;2
566480662;itzdwella;2020-08-13T05:21:25.633528Z;Yo ItzDwella! I am a competitive smash bros player. Ive been playing Super Smash Bros since 64 and I hope I can provide lots of entertainment for you guys! Lets play some games, talk, and vibe with each other;ItzDwella;11392;2
56914431;werenwolf;2014-02-16T15:23:54.256695Z;doggo who plays spyro and wahoo;wereNwolf;2230;2
126578508;cheomyeom;2016-06-12T07:41:02.750254Z;사람을 좋아하는 텐션 스트리머! 주 콘텐츠는 오버워치입니다!  게임도 좋지만 여러분들과의 소통을 더 중요하게 생각하는 스트리머입니다 ^^ ;첨염;272959;2
536555804;thelosthimetv;2020-05-28T05:52:02.084746Z;Competitive Slow Runner;TheLostHimeTV;17325;2
536560421;jeyssyca;2020-05-28T06:18:36.051736Z;Love Super Smash Bros but not so great at it.... so would love if u could teach me a bit ;jeyssyca;17227;2
11208211;vermanubis;2010-03-20T19:25:20.848037Z;I'd like to say I'm an enigma, but that'd be both a lie, and completely uncharacteristic of an actual enigma. ;Vermanubis;27874;2
30807673;brad_taicho;2012-05-26T02:53:14.101614Z;Australian, 26, M || Decently good at Super Smash Bros. || Just wanna press buttons;Brad_Taicho;10631;2
507594398;damnfoxxy;2020-04-03T01:25:29.607465Z;Hey there! The name’s Foxxy and welcome to my channel! 🦊 I’ve been a gamer since I was a little girl and my mom handed me her old Nintendo 64 😍 the first love of my life. First love story I ever followed: Mario & Princess Peach. Even though, she be a lil’ suspicious with Bowser 🧐;DamnFoxxy;1522;2
239959473;kattrisha;2018-07-19T03:04:08.776576Z; ! e-girl ! ;kattrisha;508;2
436679756;trunkyzoo;2019-05-20T07:14:51.564247Z;Du Smash (Sonic Main). Des jeux Nintendos. Du Break. Des jeux Sonic. Ca stream essentiellement du Smash Bros 4 jours par semaine en Fin de matinée. N'hésite pas à follow pour suivre des streams où on roule sur les gens avec Sonic au sens propre du terme ! Let's go;TrunkyZoo;1073;2
